Code Officiel Région;Nom Officiel Région;Code Officiel Commune / Arrondissement Municipal;Nom Officiel Commune / Arrondissement Municipal;Population municipale;Population comptée à part;Population totale;Code Officiel Département;Code Officiel Arrondissement Départemental;Année de recensement;Année d’entrée en vigueur;Année de référence géographique;Nom Officiel EPCI;Code Officiel EPCI;Nom Officiel Département
11;Île-de-France;77097;Chartronges;299;2;301;77;003;2019;2022;2021;CC des Deux Morin;200072544;Seine-et-Marne
11;Île-de-France;77199;Fublaines;1389;11;1400;77;001;2019;2022;2021;CA du Pays de Meaux;200072130;Seine-et-Marne
11;Île-de-France;77253;Lissy;288;1;289;77;002;2019;2022;2021;CA Melun Val de Seine;247700057;Seine-et-Marne
11;Île-de-France;77256;Lizines;186;1;187;77;003;2019;2022;2021;CC Bassée-Montois;200040251;Seine-et-Marne
11;Île-de-France;77353;Paley;425;7;432;77;004;2019;2022;2021;CC Moret Seine et Loing;247700032;Seine-et-Marne
11;Île-de-France;77370;Poligny;787;12;799;77;004;2019;2022;2021;CC Gâtinais Val de Loing;200023919;Seine-et-Marne
11;Île-de-France;77452;Sigy;65;0;65;77;003;2019;2022;2021;CC Bassée-Montois;200040251;Seine-et-Marne
11;Île-de-France;77513;Villenoy;4975;34;5009;77;001;2019;2022;2021;CA du Pays de Meaux;200072130;Seine-et-Marne
11;Île-de-France;78073;Bois-d'Arcy;15325;143;15468;78;004;2019;2022;2021;CA Versailles Grand Parc (C.A.V.G.P.);247800584;Yvelines
11;Île-de-France;78190;Croissy-sur-Seine;10031;336;10367;78;003;2019;2022;2021;CA Saint-Germain Boucles de Seine;200058519;Yvelines
11;Île-de-France;78193;Dampierre-en-Yvelines;1022;15;1037;78;002;2019;2022;2021;CC de la Haute Vallée de Chevreuse;200033173;Yvelines
11;Île-de-France;78242;Fontenay-le-Fleury;13466;141;13607;78;004;2019;2022;2021;CA Versailles Grand Parc (C.A.V.G.P.);247800584;Yvelines
11;Île-de-France;78321;Jouars-Pontchartrain;5772;117;5889;78;002;2019;2022;2021;CC Cœur d'Yvelines;247800618;Yvelines
11;Île-de-France;78322;Jouy-en-Josas;8049;167;8216;78;004;2019;2022;2021;CA Versailles Grand Parc (C.A.V.G.P.);247800584;Yvelines
11;Île-de-France;78346;Longnes;1502;24;1526;78;001;2019;2022;2021;CC du Pays Houdanais (C.C.P.H.);247800550;Yvelines
11;Île-de-France;78381;Maulette;1013;15;1028;78;001;2019;2022;2021;CC du Pays Houdanais (C.C.P.H.);247800550;Yvelines
11;Île-de-France;78470;Orphin;883;26;909;78;002;2019;2022;2021;CA Rambouillet Territoires;200073344;Yvelines
11;Île-de-France;78505;Prunay-le-Temple;416;17;433;78;001;2019;2022;2021;CC du Pays Houdanais (C.C.P.H.);247800550;Yvelines
11;Île-de-France;78586;Sartrouville;52774;449;53223;78;003;2019;2022;2021;CA Saint-Germain Boucles de Seine;200058519;Yvelines
11;Île-de-France;78643;Vernouillet;10104;187;10291;78;003;2019;2022;2021;CU Grand Paris Seine et Oise;200059889;Yvelines
11;Île-de-France;78647;Vert;835;12;847;78;001;2019;2022;2021;CU Grand Paris Seine et Oise;200059889;Yvelines
11;Île-de-France;78688;Voisins-le-Bretonneux;10835;374;11209;78;002;2019;2022;2021;CA de Saint-Quentin-en-Yvelines;200058782;Yvelines
11;Île-de-France;91613;Congerville-Thionville;216;8;224;91;001;2019;2022;2021;CA Étampois Sud-Essonne;200017846;Essonne
11;Île-de-France;94044;Limeil-Brévannes;27833;112;27945;94;001;2019;2022;2021;Métropole du Grand Paris;200054781;Val-de-Marne
11;Île-de-France;95271;Génicourt;519;9;528;95;003;2019;2022;2021;CC Sausseron Impressionnistes;249500430;Val-d'Oise
11;Île-de-France;95288;Groslay;8509;52;8561;95;002;2019;2022;2021;CA Plaine Vallée;200056380;Val-d'Oise
11;Île-de-France;95306;Herblay-sur-Seine;31314;231;31545;95;001;2019;2022;2021;CA Val Parisis;200058485;Val-d'Oise
11;Île-de-France;95428;Montmorency;21723;252;21975;95;002;2019;2022;2021;CA Plaine Vallée;200056380;Val-d'Oise
11;Île-de-France;95430;Montsoult;3633;35;3668;95;002;2019;2022;2021;CC Carnelle Pays-De-France;200073013;Val-d'Oise
11;Île-de-France;95483;Le Perchay;533;4;537;95;003;2019;2022;2021;CC Vexin Centre;200035970;Val-d'Oise
11;Île-de-France;95582;Sannois;26565;336;26901;95;001;2019;2022;2021;CA Val Parisis;200058485;Val-d'Oise
11;Île-de-France;95641;Vémars;2699;22;2721;95;002;2019;2022;2021;CA Roissy Pays de France;200055655;Val-d'Oise
11;Île-de-France;95658;Vigny;1083;22;1105;95;003;2019;2022;2021;CC Vexin Centre;200035970;Val-d'Oise
11;Île-de-France;77007;Argentières;355;6;361;77;002;2020;2023;2022;CC Brie des Rivières et Châteaux;200070779;Seine-et-Marne
11;Île-de-France;77029;Beauvoir;185;3;188;77;002;2020;2023;2022;CC Brie des Rivières et Châteaux;200070779;Seine-et-Marne
11;Île-de-France;77069;Chailly-en-Bière;2083;32;2115;77;004;2020;2023;2022;CA du Pays de Fontainebleau;200072346;Seine-et-Marne
11;Île-de-France;77103;Châtillon-la-Borde;220;2;222;77;002;2020;2023;2022;CC Brie des Rivières et Châteaux;200070779;Seine-et-Marne
11;Île-de-France;77110;Chenou;305;7;312;77;004;2020;2023;2022;CC Gâtinais Val de Loing;200023919;Seine-et-Marne
11;Île-de-France;77120;Cocherel;631;5;636;77;001;2020;2023;2022;CC du Pays de l'Ourcq;247700065;Seine-et-Marne
11;Île-de-France;77217;Grisy-Suisnes;2521;30;2551;77;002;2020;2023;2022;CC Brie des Rivières et Châteaux;200070779;Seine-et-Marne
11;Île-de-France;77240;Jouy-sur-Morin;2212;26;2238;77;003;2020;2023;2022;CC des Deux Morin;200072544;Seine-et-Marne
11;Île-de-France;77255;Livry-sur-Seine;2207;30;2237;77;002;2020;2023;2022;CA Melun Val de Seine;247700057;Seine-et-Marne
11;Île-de-France;77290;Méry-sur-Marne;684;57;741;77;001;2020;2023;2022;CA Coulommiers Pays de Brie;200090504;Seine-et-Marne
11;Île-de-France;77321;Mousseaux-lès-Bray;667;4;671;77;003;2020;2023;2022;CC Bassée-Montois;200040251;Seine-et-Marne
11;Île-de-France;77350;Ozoir-la-Ferrière;20712;209;20921;77;005;2020;2023;2022;CC Les Portes Briardes entre Villes et Forêts;200023125;Seine-et-Marne
11;Île-de-France;77355;Paroy;167;0;167;77;003;2020;2023;2022;CC Bassée-Montois;200040251;Seine-et-Marne
11;Île-de-France;77396;Rupéreux;100;0;100;77;003;2020;2023;2022;CC du Provinois;200037133;Seine-et-Marne
11;Île-de-France;77419;Saint-Mammès;3404;118;3522;77;004;2020;2023;2022;CC Moret Seine et Loing;247700032;Seine-et-Marne
11;Île-de-France;77510;Villeneuve-Saint-Denis;1193;5;1198;77;005;2020;2023;2022;CA Val d'Europe Agglomération;247700339;Seine-et-Marne
11;Île-de-France;78020;Arnouville-lès-Mantes;940;14;954;78;001;2020;2023;2022;CU Grand Paris Seine et Oise;200059889;Yvelines
11;Île-de-France;78090;Bouafle;2204;25;2229;78;001;2020;2023;2022;CU Grand Paris Seine et Oise;200059889;Yvelines
11;Île-de-France;78224;L'Étang-la-Ville;4430;183;4613;78;003;2020;2023;2022;CA Saint Germain Boucles de Seine;200058519;Yvelines
11;Île-de-France;78231;Favrieux;154;6;160;78;001;2020;2023;2022;CU Grand Paris Seine et Oise;200059889;Yvelines
11;Île-de-France;78234;Flacourt;186;0;186;78;001;2020;2023;2022;CU Grand Paris Seine et Oise;200059889;Yvelines
11;Île-de-France;78263;Gambais;2469;64;2533;78;002;2020;2023;2022;CC Cœur d'Yvelines;247800618;Yvelines
11;Île-de-France;78267;Gargenville;7878;55;7933;78;001;2020;2023;2022;CU Grand Paris Seine et Oise;200059889;Yvelines
11;Île-de-France;78299;Hardricourt;2488;20;2508;78;001;2020;2023;2022;CU Grand Paris Seine et Oise;200059889;Yvelines
11;Île-de-France;78327;Juziers;3912;40;3952;78;001;2020;2023;2022;CU Grand Paris Seine et Oise;200059889;Yvelines
11;Île-de-France;78402;Mézières-sur-Seine;3776;42;3818;78;001;2020;2023;2022;CU Grand Paris Seine et Oise;200059889;Yvelines
11;Île-de-France;78470;Orphin;882;19;901;78;002;2020;2023;2022;CA Rambouillet Territoires;200073344;Yvelines
11;Île-de-France;91180;Courances;332;10;342;91;002;2020;2023;2022;CC des Deux Vallées;249100157;Essonne
11;Île-de-France;91549;Sainte-Geneviève-des-Bois;35879;311;36190;91;003;2020;2023;2022;CA Cœur d'Essonne Agglomération;200057859;Essonne
11;Île-de-France;91578;Saint-Sulpice-de-Favières;268;5;273;91;001;2020;2023;2022;CC Entre Juine et Renarde (CCEJR);249100553;Essonne
11;Île-de-France;91602;Souzy-la-Briche;445;9;454;91;001;2020;2023;2022;CC Entre Juine et Renarde (CCEJR);249100553;Essonne
11;Île-de-France;91692;Les Ulis;25165;134;25299;91;003;2020;2023;2022;CA Communauté Paris-Saclay;200056232;Essonne
11;Île-de-France;92009;Bois-Colombes;29555;262;29817;92;002;2020;2023;2022;Métropole du Grand Paris;200054781;Hauts-de-Seine
11;Île-de-France;93001;Aubervilliers;89401;158;89559;93;003;2020;2023;2022;Métropole du Grand Paris;200054781;Seine-Saint-Denis
11;Île-de-France;93048;Montreuil;111367;587;111954;93;001;2020;2023;2022;Métropole du Grand Paris;200054781;Seine-Saint-Denis
11;Île-de-France;94011;Bonneuil-sur-Marne;18424;64;18488;94;001;2020;2023;2022;Métropole du Grand Paris;200054781;Val-de-Marne
11;Île-de-France;95116;Bruyères-sur-Oise;4367;35;4402;95;003;2020;2023;2022;CC du Haut Val d'Oise;249500489;Val-d'Oise
11;Île-de-France;95183;Courdimanche;6720;108;6828;95;003;2020;2023;2022;CA de Cergy-Pontoise;249500109;Val-d'Oise
11;Île-de-France;95197;Deuil-la-Barre;22050;196;22246;95;002;2020;2023;2022;CA Plaine Vallée;200056380;Val-d'Oise
11;Île-de-France;95483;Le Perchay;531;4;535;95;003;2020;2023;2022;CC Vexin Centre;200035970;Val-d'Oise
11;Île-de-France;95487;Persan;14029;53;14082;95;003;2020;2023;2022;CC du Haut Val d'Oise;249500489;Val-d'Oise
11;Île-de-France;95493;Le Plessis-Luzarches;130;1;131;95;002;2020;2023;2022;CC Carnelle Pays-de-France;200073013;Val-d'Oise
11;Île-de-France;95563;Saint-Leu-la-Forêt;16076;166;16242;95;001;2020;2023;2022;CA Val Parisis;200058485;Val-d'Oise
11;Île-de-France;95682;Villiers-le-Sec;193;3;196;95;002;2020;2023;2022;CC Carnelle Pays-de-France;200073013;Val-d'Oise
11;Île-de-France;77002;Amillis;825;6;831;77;001;2017;2020;2019;CA Coulommiers Pays de Brie;200077055;Seine-et-Marne
11;Île-de-France;77010;Aubepierre-Ozouer-le-Repos;917;10;927;77;003;2017;2020;2019;CC Brie Nangissienne;247700701;Seine-et-Marne
11;Île-de-France;77020;Bannost-Villegagnon;658;11;669;77;003;2017;2020;2019;CC du Provinois;200037133;Seine-et-Marne
11;Île-de-France;77052;Bréau;327;5;332;77;003;2017;2020;2019;CC Brie Nangissienne;247700701;Seine-et-Marne
11;Île-de-France;77067;Cesson;10418;140;10558;77;002;2017;2020;2019;CA Grand Paris Sud Seine Essonne Sénart;200059228;Seine-et-Marne
11;Île-de-France;77117;Citry;917;9;926;77;001;2017;2020;2019;CA Coulommiers Pays de Brie;200077055;Seine-et-Marne
11;Île-de-France;77126;Congis-sur-Thérouanne;1768;193;1961;77;001;2017;2020;2019;CC du Pays de l'Ourcq;247700065;Seine-et-Marne
11;Île-de-France;77156;Darvault;875;15;890;77;004;2017;2020;2019;CC Pays de Nemours;200023240;Seine-et-Marne
11;Île-de-France;77176;Faremoutiers;2822;26;2848;77;001;2017;2020;2019;CA Coulommiers Pays de Brie;200077055;Seine-et-Marne
11;Île-de-France;77207;Gironville;155;5;160;77;004;2017;2020;2019;CC Gâtinais Val de Loing;200023919;Seine-et-Marne
11;Île-de-France;77257;Lizy-sur-Ourcq;3566;21;3587;77;001;2017;2020;2019;CC du Pays de l'Ourcq;247700065;Seine-et-Marne
11;Île-de-France;77272;Maison-Rouge;879;8;887;77;003;2017;2020;2019;CC du Provinois;200037133;Seine-et-Marne
11;Île-de-France;77364;Le Plessis-aux-Bois;280;2;282;77;001;2017;2020;2019;CC Plaines et Monts de France;200033090;Seine-et-Marne
11;Île-de-France;77365;Le Plessis-Feu-Aussoux;591;6;597;77;003;2017;2020;2019;CC Val Briard;200072874;Seine-et-Marne
11;Île-de-France;77397;Saâcy-sur-Marne;1813;36;1849;77;001;2017;2020;2019;CA Coulommiers Pays de Brie;200077055;Seine-et-Marne
11;Île-de-France;77444;Sancy-lès-Provins;321;3;324;77;003;2017;2020;2019;CC du Provinois;200037133;Seine-et-Marne
11;Île-de-France;77511;Villeneuve-sous-Dammartin;641;1;642;77;001;2017;2020;2019;CA Roissy Pays de France;200055655;Seine-et-Marne
11;Île-de-France;78138;Chanteloup-les-Vignes;10374;81;10455;78;003;2017;2020;2019;CU Grand Paris Seine et Oise;200059889;Yvelines
11;Île-de-France;78158;Le Chesnay-Rocquencourt;31164;616;31780;78;004;2017;2020;2019;CA Versailles Grand Parc (C.A.V.G.P.);247800584;Yvelines
11;Île-de-France;78208;Élancourt;25400;260;25660;78;002;2017;2020;2019;CA de Saint-Quentin-en-Yvelines;200058782;Yvelines
11;Île-de-France;78285;Gressey;545;14;559;78;001;2017;2020;2019;CC du Pays Houdanais (C.C.P.H.);247800550;Yvelines
11;Île-de-France;78413;Mondreville;406;3;409;78;001;2017;2020;2019;CC du Pays Houdanais (C.C.P.H.);247800550;Yvelines
11;Île-de-France;78550;Saint-Germain-de-la-Grange;1869;38;1907;78;002;2017;2020;2019;CC Coeur d'Yvelines;247800618;Yvelines
11;Île-de-France;77053;Brie-Comte-Robert;18237;313;18550;77;005;2018;2021;2020;CC l'Orée de la Brie;247700644;Seine-et-Marne
11;Île-de-France;77068;Cessoy-en-Montois;215;4;219;77;003;2018;2021;2020;CC Bassée-Montois;200040251;Seine-et-Marne
11;Île-de-France;77101;Châtenay-sur-Seine;1046;11;1057;77;003;2018;2021;2020;CC Bassée-Montois;200040251;Seine-et-Marne
11;Île-de-France;77124;Conches-sur-Gondoire;1756;28;1784;77;005;2018;2021;2020;CA Marne et Gondoire;247700594;Seine-et-Marne
11;Île-de-France;77162;Doue;1045;8;1053;77;003;2018;2021;2020;CC des Deux Morin;200072544;Seine-et-Marne
11;Île-de-France;77200;Garentreville;116;2;118;77;004;2018;2021;2020;CC Pays de Nemours;200023240;Seine-et-Marne
11;Île-de-France;77256;Lizines;186;1;187;77;003;2018;2021;2020;CC Bassée-Montois;200040251;Seine-et-Marne
11;Île-de-France;77258;Lognes;14268;65;14333;77;005;2018;2021;2020;CA Paris - Vallée de la Marne;200057958;Seine-et-Marne
11;Île-de-France;77268;Magny-le-Hongre;8876;146;9022;77;005;2018;2021;2020;CA Val d'Europe Agglomération;247700339;Seine-et-Marne
11;Île-de-France;77344;Oissery;2354;22;2376;77;001;2018;2021;2020;CC Plaines et Monts de France;200033090;Seine-et-Marne
11;Île-de-France;77353;Paley;423;7;430;77;004;2018;2021;2020;CC Moret Seine et Loing;247700032;Seine-et-Marne
11;Île-de-France;77437;Saint-Soupplets;3233;29;3262;77;001;2018;2021;2020;CA du Pays de Meaux;200072130;Seine-et-Marne
11;Île-de-France;77514;Villeparisis;26471;95;26566;77;001;2018;2021;2020;CA Roissy Pays de France;200055655;Seine-et-Marne
11;Île-de-France;77517;Villevaudé;2134;13;2147;77;001;2018;2021;2020;CC Plaines et Monts de France;200033090;Seine-et-Marne
11;Île-de-France;78005;Achères;21098;154;21252;78;003;2018;2021;2020;CU Grand Paris Seine et Oise;200059889;Yvelines
11;Île-de-France;78006;Adainville;696;17;713;78;001;2018;2021;2020;CC du Pays Houdanais (C.C.P.H.);247800550;Yvelines
11;Île-de-France;78104;Breuil-Bois-Robert;741;12;753;78;001;2018;2021;2020;CU Grand Paris Seine et Oise;200059889;Yvelines
11;Île-de-France;78158;Chesnay-Rocquencourt;31306;641;31947;78;004;2018;2021;2020;CA Versailles Grand Parc (C.A.V.G.P.);247800584;Yvelines
11;Île-de-France;78245;Fontenay-Mauvoisin;387;14;401;78;001;2018;2021;2020;CU Grand Paris Seine et Oise;200059889;Yvelines
11;Île-de-France;78302;La Hauteville;170;5;175;78;001;2018;2021;2020;CC du Pays Houdanais (C.C.P.H.);247800550;Yvelines
11;Île-de-France;78334;Lévis-Saint-Nom;1601;46;1647;78;002;2018;2021;2020;CC de la Haute Vallée de Chevreuse;200033173;Yvelines
11;Île-de-France;78513;La Queue-les-Yvelines;2175;31;2206;78;002;2018;2021;2020;CC Cœur d'Yvelines;247800618;Yvelines
11;Île-de-France;78550;Saint-Germain-de-la-Grange;1859;37;1896;78;002;2018;2021;2020;CC Cœur d'Yvelines;247800618;Yvelines
11;Île-de-France;78646;Versailles;85205;2048;87253;78;004;2018;2021;2020;CA Versailles Grand Parc (C.A.V.G.P.);247800584;Yvelines
11;Île-de-France;91135;Champcueil;2864;56;2920;91;002;2018;2021;2020;CC du Val d'Essonne (CCVE);249100546;Essonne
11;Île-de-France;91223;Étampes;25287;184;25471;91;001;2018;2021;2020;CA Étampois Sud-Essonne;200017846;Essonne
11;Île-de-France;91514;Quincy-sous-Sénart;9018;45;9063;91;002;2018;2021;2020;CA Val d'Yerres Val de Seine;200058477;Essonne
11;Île-de-France;91556;Saint-Hilaire;408;9;417;91;001;2018;2021;2020;CA Étampois Sud-Essonne;200017846;Essonne
11;Île-de-France;93029;Drancy;72109;282;72391;93;002;2018;2021;2020;Métropole du Grand Paris;200054781;Seine-Saint-Denis
11;Île-de-France;94011;Bonneuil-sur-Marne;18045;72;18117;94;001;2018;2021;2020;Métropole du Grand Paris;200054781;Val-de-Marne
11;Île-de-France;94042;Joinville-le-Pont;19516;157;19673;94;002;2018;2021;2020;Métropole du Grand Paris;200054781;Val-de-Marne
11;Île-de-France;95008;Aincourt;901;12;913;95;003;2018;2021;2020;CC du Vexin-Val de Seine;249500513;Val-d'Oise
11;Île-de-France;95061;Béthemont-la-Forêt;413;2;415;95;003;2018;2021;2020;CC de la Vallée de l'Oise et des Trois Forêts;249500455;Val-d'Oise
11;Île-de-France;95154;Chennevières-lès-Louvres;305;3;308;95;002;2018;2021;2020;CA Roissy Pays de France;200055655;Val-d'Oise
11;Île-de-France;95229;Ézanville;9719;57;9776;95;002;2018;2021;2020;CA Plaine Vallée;200056380;Val-d'Oise
11;Île-de-France;95422;Montgeroult;356;3;359;95;003;2018;2021;2020;CC Vexin Centre;200035970;Val-d'Oise
11;Île-de-France;95487;Persan;13386;54;13440;95;003;2018;2021;2020;CC du Haut Val d'Oise;249500489;Val-d'Oise
11;Île-de-France;95584;Santeuil;664;7;671;95;003;2018;2021;2020;CC Vexin Centre;200035970;Val-d'Oise
11;Île-de-France;95637;Vauréal;16575;214;16789;95;003;2018;2021;2020;CA de Cergy-Pontoise;249500109;Val-d'Oise
11;Île-de-France;91075;Bois-Herpin;76;0;76;91;001;2016;2019;2018;CA Étampois Sud-Essonne;200017846;Essonne
11;Île-de-France;91079;Boissy-la-Rivière;548;7;555;91;001;2016;2019;2018;CA Étampois Sud-Essonne;200017846;Essonne
11;Île-de-France;91179;Le Coudray-Montceaux;4898;43;4941;91;002;2016;2019;2018;CA Grand Paris Sud Seine Essonne Sénart;200059228;Essonne
11;Île-de-France;91235;Fleury-Mérogis;11430;16;11446;91;002;2016;2019;2018;CA Coeur d'Essonne Agglomération;200057859;Essonne
11;Île-de-France;91272;Gif-sur-Yvette;20927;644;21571;91;003;2016;2019;2018;CA Communauté Paris-Saclay;200056232;Essonne
11;Île-de-France;91432;Morangis;13566;113;13679;91;003;2016;2019;2018;Métropole du Grand Paris;200054781;Essonne
11;Île-de-France;91525;Roinville;1368;23;1391;91;001;2016;2019;2018;CC Le Dourdannais en Hurepoix (Ccdh);249100595;Essonne
11;Île-de-France;91534;Saclay;3967;54;4021;91;003;2016;2019;2018;CA Communauté Paris-Saclay;200056232;Essonne
11;Île-de-France;91538;Saint-Aubin;700;21;721;91;003;2016;2019;2018;CA Communauté Paris-Saclay;200056232;Essonne
11;Île-de-France;92023;Clamart;52528;571;53099;92;001;2016;2019;2018;Métropole du Grand Paris;200054781;Hauts-de-Seine
11;Île-de-France;92035;La Garenne-Colombes;29248;255;29503;92;002;2016;2019;2018;Métropole du Grand Paris;200054781;Hauts-de-Seine
11;Île-de-France;92077;Ville-d'Avray;11509;304;11813;92;003;2016;2019;2018;Métropole du Grand Paris;200054781;Hauts-de-Seine
11;Île-de-France;77029;Beauvoir;206;3;209;77;002;2016;2019;2018;CC Brie des Rivières et Châteaux;200070779;Seine-et-Marne
11;Île-de-France;77034;Blandy;723;7;730;77;002;2016;2019;2018;CC Brie des Rivières et Châteaux;200070779;Seine-et-Marne
11;Île-de-France;77060;Buthiers;735;16;751;77;004;2016;2019;2018;CC Pays de Nemours;200023240;Seine-et-Marne
11;Île-de-France;77075;Chalifert;1263;15;1278;77;005;2016;2019;2018;CA Marne et Gondoire;247700594;Seine-et-Marne
11;Île-de-France;77096;Chartrettes;2565;58;2623;77;004;2016;2019;2018;CA du Pays de Fontainebleau;200072346;Seine-et-Marne
11;Île-de-France;77145;Crisenoy;679;5;684;77;002;2016;2019;2018;CC Brie des Rivières et Châteaux;200070779;Seine-et-Marne
11;Île-de-France;77147;La Croix-en-Brie;673;7;680;77;003;2016;2019;2018;CC Brie Nangissienne;247700701;Seine-et-Marne
11;Île-de-France;77150;Cuisy;441;2;443;77;001;2016;2019;2018;CC Plaines et Monts de France;200033090;Seine-et-Marne
11;Île-de-France;77153;Dammartin-en-Goële;9644;89;9733;77;001;2016;2019;2018;CA Roissy Pays de France;200055655;Seine-et-Marne
11;Île-de-France;77205;Gesvres-le-Chapitre;154;1;155;77;001;2016;2019;2018;CA du Pays de Meaux;200072130;Seine-et-Marne
11;Île-de-France;77256;Lizines;185;1;186;77;003;2016;2019;2018;CC Bassée-Montois;200040251;Seine-et-Marne
11;Île-de-France;77261;Lorrez-le-Bocage-Préaux;1260;21;1281;77;004;2016;2019;2018;CC Gâtinais Val de Loing;200023919;Seine-et-Marne
11;Île-de-France;77262;Louan-Villegruis-Fontaine;485;9;494;77;003;2016;2019;2018;CC du Provinois;200037133;Seine-et-Marne
11;Île-de-France;77272;Maison-Rouge;887;16;903;77;003;2016;2019;2018;CC du Provinois;200037133;Seine-et-Marne
11;Île-de-France;77306;Montereau-sur-le-Jard;521;6;527;77;002;2016;2019;2018;CA Melun Val de Seine;247700057;Seine-et-Marne
11;Île-de-France;77329;Nanteau-sur-Lunain;700;10;710;77;004;2016;2019;2018;CC Moret Seine et Loing;247700032;Seine-et-Marne
11;Île-de-France;77333;Nemours;13172;232;13404;77;004;2016;2019;2018;CC Pays de Nemours;200023240;Seine-et-Marne
11;Île-de-France;77360;Pézarches;400;4;404;77;001;2016;2019;2018;CA Coulommiers Pays de Brie;200077055;Seine-et-Marne
11;Île-de-France;77373;Pontault-Combault;38326;261;38587;77;005;2016;2019;2018;CA Paris - Vallée de la Marne;200057958;Seine-et-Marne
11;Île-de-France;77391;Rouilly;485;7;492;77;003;2016;2019;2018;CC du Provinois;200037133;Seine-et-Marne
11;Île-de-France;77406;Saint-Denis-lès-Rebais;955;21;976;77;003;2016;2019;2018;CC des Deux Morin;200072544;Seine-et-Marne
11;Île-de-France;77435;Saint-Sauveur-sur-École;1120;20;1140;77;004;2016;2019;2018;CA du Pays de Fontainebleau;200072346;Seine-et-Marne
11;Île-de-France;77446;Savins;606;9;615;77;003;2016;2019;2018;CC Bassée-Montois;200040251;Seine-et-Marne
11;Île-de-France;77458;Souppes-sur-Loing;5397;115;5512;77;004;2016;2019;2018;CC Gâtinais Val de Loing;200023919;Seine-et-Marne
11;Île-de-France;77520;Villiers-sous-Grez;710;24;734;77;004;2016;2019;2018;CC Pays de Nemours;200023240;Seine-et-Marne
11;Île-de-France;78007;Aigremont;1090;48;1138;78;003;2016;2019;2018;CA Saint-Germain Boucles de Seine;200058519;Yvelines
11;Île-de-France;78049;Bazemont;1560;39;1599;78;003;2016;2019;2018;CC Gally Mauldre;200034130;Yvelines
11;Île-de-France;78231;Favrieux;142;3;145;78;001;2016;2019;2018;CU Grand Paris Seine et Oise;200059889;Yvelines
11;Île-de-France;78297;Guyancourt;28385;454;28839;78;004;2016;2019;2018;CA de Saint-Quentin-en-Yvelines;200058782;Yvelines
11;Île-de-France;78561;Saint-Lambert;453;48;501;78;002;2016;2019;2018;CC de la Haute Vallée de Chevreuse;200033173;Yvelines
11;Île-de-France;78681;Villiers-le-Mahieu;761;16;777;78;002;2016;2019;2018;CC Coeur d'Yvelines;247800618;Yvelines
11;Île-de-France;75104;Paris 4e Arrondissement;27487;308;27795;75;001;2016;2019;2018;Métropole du Grand Paris;200054781;Paris
11;Île-de-France;94073;Thiais;29006;289;29295;94;003;2016;2019;2018;Métropole du Grand Paris;200054781;Val-de-Marne
11;Île-de-France;95134;Champagne-sur-Oise;5029;43;5072;95;003;2016;2019;2018;CC du Haut Val d'Oise;249500489;Val-d'Oise
11;Île-de-France;95213;Épiais-Rhus;623;16;639;95;003;2016;2019;2018;CC Sausseron Impressionnistes;249500430;Val-d'Oise
11;Île-de-France;95282;Gouzangrez;168;1;169;95;003;2016;2019;2018;CC Vexin Centre;200035970;Val-d'Oise
11;Île-de-France;95447;Neuilly-en-Vexin;196;4;200;95;003;2016;2019;2018;CC Vexin Centre;200035970;Val-d'Oise
11;Île-de-France;95554;Saint-Gervais;932;24;956;95;003;2016;2019;2018;CC du Vexin-Val de Seine;249500513;Val-d'Oise
11;Île-de-France;95651;Vétheuil;843;23;866;95;003;2016;2019;2018;CC du Vexin-Val de Seine;249500513;Val-d'Oise
11;Île-de-France;91198;D'Huison-Longueville;1508;25;1533;91;001;2017;2020;2019;CC du Val d'Essonne (CCVE);249100546;Essonne
11;Île-de-France;91376;Marolles-en-Hurepoix;5388;52;5440;91;003;2017;2020;2019;CA Coeur d'Essonne Agglomération;200057859;Essonne
11;Île-de-France;91412;Mondeville;727;14;741;91;001;2017;2020;2019;CC des Deux Vallées;249100157;Essonne
11;Île-de-France;91435;Morsang-sur-Seine;526;39;565;91;002;2017;2020;2019;CA Grand Paris Sud Seine Essonne Sénart;200059228;Essonne
11;Île-de-France;91482;Pecqueuse;549;17;566;91;003;2017;2020;2019;CC du Pays de Limours (CCPL);249100074;Essonne
11;Île-de-France;91600;Soisy-sur-Seine;7154;133;7287;91;002;2017;2020;2019;CA Grand Paris Sud Seine Essonne Sénart;200059228;Essonne
11;Île-de-France;92007;Bagneux;40918;193;41111;92;001;2017;2020;2019;Métropole du Grand Paris;200054781;Hauts-de-Seine
11;Île-de-France;92044;Levallois-Perret;64379;543;64922;92;002;2017;2020;2019;Métropole du Grand Paris;200054781;Hauts-de-Seine
11;Île-de-France;93049;Neuilly-Plaisance;21150;118;21268;93;002;2017;2020;2019;Métropole du Grand Paris;200054781;Seine-Saint-Denis
11;Île-de-France;94065;Rungis;5611;66;5677;94;003;2017;2020;2019;Métropole du Grand Paris;200054781;Val-de-Marne
11;Île-de-France;95018;Argenteuil;110210;629;110839;95;001;2017;2020;2019;Métropole du Grand Paris;200054781;Val-d'Oise
11;Île-de-France;95056;Belloy-en-France;2189;8;2197;95;002;2017;2020;2019;CC Carnelle Pays-De-France;200073013;Val-d'Oise
11;Île-de-France;95101;Bray-et-Lû;957;13;970;95;003;2017;2020;2019;CC du Vexin-Val de Seine;249500513;Val-d'Oise
